#node	date	numeric date
NODE_0000188	1437-04-20	1437.298936
NC_040673.1	2007-01-13	2007.034247
NODE_0000189	1497-05-02	1497.332287
NODE_0000190	1719-09-26	1719.736677
NC_027128.1	2003-01-13	2003.034247
NODE_0000191	1777-12-21	1777.971471
NC_043544.1	2016-07-18	2016.545082
NC_023988.1	2012-01-11	2012.028689
NODE_0000192	1638-06-13	1638.448452
NC_040642.1	2007-02-16	2007.127397
NODE_0000193	1951-02-14	1951.121012
NC_040646.1	2007-06-11	2007.442466
NC_040587.1	2007-01-14	2007.036986
NODE_0000194	0829-12-12	829.945373
NODE_0000195	1218-12-26	1218.985435
NODE_0000196	1532-06-09	1532.439573
NC_008029.1	2005-11-14	2005.869863
NODE_0000197	1655-09-20	1655.718948
NC_001481.2	2000-08-01	2000.583333
NODE_0000198	1872-11-28	1872.908013
NC_034444.1	2004-03-13	2004.198087
NODE_0000199	1910-01-27	1910.071877
NC_011050.1	2006-12-20	2006.968493
NODE_0000200	1936-11-04	1936.841624
NC_002551.1	1996-11-01	1996.834699
NODE_0000201	1937-08-26	1937.651603
NC_004541.1	2000-11-14	2000.870219
NC_008580.1	2004-11-30	2004.913934
NODE_0000202	1407-12-05	1407.927078
NODE_0000203	1762-10-29	1762.825532
NC_043542.1	2012-01-17	2012.045082
NODE_0000204	2000-09-28	2000.740591
NC_035110.1	2007-10-14	2007.784932
NC_029307.1	2009-09-15	2009.705479
NODE_0000205	1492-02-13	1492.119766
NC_029306.1	2009-09-15	2009.705479
NODE_0000206	1618-12-13	1618.948076
NC_022332.1	2012-12-15	2012.954918
NODE_0000207	1755-10-30	1755.829674
NC_023162.1	2007-01-12	2007.031507
NC_039212.1	2007-01-12	2007.031507
NODE_0000208	0880-05-26	880.399950
NODE_0000209	1476-09-15	1476.705305
NC_033776.1	2006-01-14	2006.036986
NODE_0000210	1552-10-26	1552.817149
NC_018506.1	2004-01-10	2004.025956
NODE_0000211	1684-08-25	1684.649929
NC_033820.1	2012-01-13	2012.034153
NC_033819.1	2012-01-13	2012.034153
NODE_0000212	0945-11-06	945.849018
NODE_0000213	1465-01-15	1465.040537
NC_039210.1	2007-01-11	2007.028767
NODE_0000214	1563-06-26	1563.484550
NC_007522.1	2004-10-26	2004.818306
